date,word,frequency
09/27/00,clancy,0
09/27/00,voter,39
09/27/00,cardenas,0
09/27/00,fund,42
09/27/00,party,55
09/27/00,river,22
09/27/00,gore,0
09/27/00,doughnut,0
09/27/00,campaign,134
09/27/00,plan,152
09/27/00,tire,94
09/27/00,mccain,0
09/27/00,carbon,0
09/27/00,speech,15
09/27/00,pressman,0
09/27/00,bush,11
09/27/00,tax,56
09/27/00,cut,231
09/27/00,bill,156
09/27/00,delegate,7
09/27/00,knicks,0
09/27/00,lieberman,0
09/27/00,statue,0
09/27/00,teacher,24
09/27/00,mets,7
09/27/00,cheney,0
09/27/00,clinton,0
09/27/00,school,142
09/27/00,airline,9
09/27/00,oil,86
09/27/00,immigrant,7
09/27/00,drug,159
09/27/00,israel,0
09/27/00,euro,17
09/27/00,stock,46
09/27/00,deng,0
09/27/00,missile,0
09/27/00,lehrer,0
09/27/00,jones,0
09/27/00,company,180
09/27/00,walker,0
09/11/00,debate,31
09/11/00,defense,77
09/11/00,print,47
09/11/00,judge,54
09/11/00,planet,1
09/11/00,game,155
09/11/00,lazio,0
09/11/00,convention,7
09/11/00,china,1
09/11/00,clancy,0
09/11/00,voter,33
09/11/00,cardenas,0
09/11/00,fund,15
09/11/00,party,23
09/11/00,river,8
09/11/00,gore,0
09/11/00,doughnut,0
09/11/00,campaign,52
09/11/00,plan,91
09/11/00,tire,140
09/11/00,mccain,0
09/11/00,carbon,1
09/11/00,speech,8
09/11/00,pressman,0
09/11/00,bush,3
09/11/00,tax,36
09/11/00,cut,169
09/11/00,bill,73
09/11/00,delegate,11
09/11/00,knicks,0
09/11/00,lieberman,0
09/11/00,statue,0
09/11/00,teacher,7
09/11/00,mets,2
09/11/00,cheney,0
09/11/00,clinton,0
09/11/00,school,60
09/11/00,airline,6
09/11/00,oil,82
09/11/00,immigrant,2
09/11/00,drug,74
09/11/00,israel,0
09/11/00,euro,5
09/11/00,stock,45
09/11/00,deng,0
09/11/00,missile,16
09/11/00,lehrer,0
09/11/00,jones,0
09/11/00,company,107
09/11/00,walker,0
09/29/00,debate,76
09/29/00,defense,51
09/29/00,print,82
09/29/00,judge,29
09/29/00,planet,0
09/29/00,game,217
09/29/00,lazio,0
09/29/00,convention,11
09/29/00,china,1
09/29/00,clancy,0
09/29/00,voter,38
09/29/00,cardenas,0
09/29/00,fund,62
09/29/00,party,33
09/29/00,river,16
09/29/00,gore,0
09/29/00,doughnut,0
09/29/00,campaign,95
09/29/00,plan,200
09/29/00,tire,84
09/29/00,mccain,0
09/29/00,carbon,3
09/29/00,speech,23
09/29/00,pressman,0
09/29/00,bush,20
09/29/00,tax,84
09/29/00,cut,224
09/29/00,bill,110
09/29/00,delegate,0
09/29/00,knicks,0
09/29/00,lieberman,0
09/29/00,statue,2
09/29/00,teacher,12
09/29/00,mets,2
09/29/00,cheney,0
09/29/00,clinton,0
09/29/00,school,74
09/29/00,airline,6
09/29/00,oil,98
09/29/00,immigrant,9
09/29/00,drug,150
09/29/00,israel,4
09/29/00,euro,51
09/29/00,stock,77
09/29/00,deng,0
09/29/00,missile,0
09/29/00,lehrer,0
09/29/00,jones,0
09/29/00,company,158
09/29/00,walker,0
09/16/00,debate,29
09/16/00,defense,28
09/16/00,print,16
09/16/00,judge,25
09/16/00,planet,0
09/16/00,game,135
09/16/00,lazio,0
09/16/00,convention,9
09/16/00,china,0
09/16/00,clancy,0
09/16/00,voter,19
09/16/00,cardenas,0
09/16/00,fund,53
09/16/00,party,32
09/16/00,river,20
09/16/00,gore,0
09/16/00,doughnut,0
09/16/00,campaign,112
09/16/00,plan,143
09/16/00,tire,105
09/16/00,mccain,0
09/16/00,carbon,3
09/16/00,speech,16
09/16/00,pressman,0
09/16/00,bush,1
09/16/00,tax,59
09/16/00,cut,137
09/16/00,bill,42
09/16/00,delegate,6
09/16/00,knicks,0
09/16/00,lieberman,0
09/16/00,statue,6
09/16/00,teacher,43
09/16/00,mets,0
09/16/00,cheney,0
09/16/00,clinton,0
09/16/00,school,104
09/16/00,airline,4
09/16/00,oil,33
09/16/00,immigrant,4
09/16/00,drug,69
09/16/00,israel,0
09/16/00,euro,9
09/16/00,stock,25
09/16/00,deng,0
09/16/00,missile,4
09/16/00,lehrer,0
09/16/00,jones,0
09/16/00,company,50
09/16/00,walker,0
09/28/00,debate,21
09/28/00,defense,37
09/28/00,print,40
09/28/00,judge,13
09/28/00,planet,0
09/28/00,game,197
09/28/00,lazio,0
09/28/00,convention,17
09/28/00,china,2
09/28/00,clancy,0
09/28/00,voter,30
09/28/00,cardenas,0
09/28/00,fund,74
09/28/00,party,46
09/28/00,river,8
09/28/00,gore,0
09/28/00,doughnut,0
09/28/00,campaign,162
09/28/00,plan,209
09/28/00,tire,124
09/28/00,mccain,0
09/28/00,carbon,1
09/28/00,speech,10
09/28/00,pressman,0
09/28/00,bush,6
09/28/00,tax,128
09/28/00,cut,234
09/28/00,bill,165
09/28/00,delegate,3
09/28/00,knicks,0
09/28/00,lieberman,0
09/28/00,statue,2
09/28/00,teacher,33
09/28/00,mets,6
09/28/00,cheney,0
09/28/00,clinton,0
09/28/00,school,121
09/28/00,airline,24
09/28/00,oil,49
09/28/00,immigrant,8
09/28/00,drug,71
09/28/00,israel,0
09/28/00,euro,28
09/28/00,stock,50
09/28/00,deng,0
09/28/00,missile,4
09/28/00,lehrer,0
09/28/00,jones,0
09/28/00,company,220
09/28/00,walker,0
09/17/00,debate,92
09/17/00,defense,28
09/17/00,print,60
09/17/00,judge,53
09/17/00,planet,4
09/17/00,game,205
09/17/00,lazio,0
09/17/00,convention,31
09/17/00,china,4
09/17/00,clancy,0
09/17/00,voter,79
09/17/00,cardenas,0
09/17/00,fund,110
09/17/00,party,115
09/17/00,river,71
09/17/00,gore,3
09/17/00,doughnut,1
09/17/00,campaign,135
09/17/00,plan,461
09/17/00,tire,262
09/17/00,mccain,0
09/17/00,carbon,0
09/17/00,speech,42
09/17/00,pressman,2
09/17/00,bush,19
09/17/00,tax,236
09/17/00,cut,492
09/17/00,bill,165
09/17/00,delegate,1
09/17/00,knicks,0
09/17/00,lieberman,0
09/17/00,statue,13
09/17/00,teacher,67
09/17/00,mets,0
09/17/00,cheney,0
09/17/00,clinton,0
09/17/00,school,362
09/17/00,airline,24
09/17/00,oil,166
09/17/00,immigrant,36
09/17/00,drug,49
09/17/00,israel,0
09/17/00,euro,18
09/17/00,stock,135
09/17/00,deng,4
09/17/00,missile,4
09/17/00,lehrer,0
09/17/00,jones,0
09/17/00,company,246
09/17/00,walker,2
09/10/00,debate,41
09/10/00,defense,57
09/10/00,print,71
09/10/00,judge,58
09/10/00,planet,9
09/10/00,game,228
09/10/00,lazio,0
09/10/00,convention,42
09/10/00,china,3
09/10/00,clancy,0
09/10/00,voter,43
09/10/00,cardenas,0
09/10/00,fund,136
09/10/00,party,97
09/10/00,river,115
09/10/00,gore,5
09/10/00,doughnut,1
09/10/00,campaign,171
09/10/00,plan,551
09/10/00,tire,223
09/10/00,mccain,0
09/10/00,carbon,3
09/10/00,speech,26
09/10/00,pressman,0
09/10/00,bush,30
09/10/00,tax,140
09/10/00,cut,462
09/10/00,bill,173
09/10/00,delegate,7
09/10/00,knicks,0
09/10/00,lieberman,0
09/10/00,statue,9
09/10/00,teacher,109
09/10/00,mets,7
09/10/00,cheney,0
09/10/00,clinton,0
09/10/00,school,445
09/10/00,airline,40
09/10/00,oil,117
09/10/00,immigrant,37
09/10/00,drug,121
09/10/00,israel,6
09/10/00,euro,39
09/10/00,stock,110
09/10/00,deng,0
09/10/00,missile,13
09/10/00,lehrer,0
09/10/00,jones,0
09/10/00,company,463
09/10/00,walker,1
09/19/00,debate,53
09/19/00,defense,29
09/19/00,print,17
09/19/00,judge,18
09/19/00,planet,2
09/19/00,game,165
09/19/00,lazio,0
09/19/00,convention,19
09/19/00,china,1
09/19/00,clancy,0
09/19/00,voter,31
09/19/00,cardenas,0
09/19/00,fund,35
09/19/00,party,24
09/19/00,river,24
09/19/00,gore,0
09/19/00,doughnut,0
09/19/00,campaign,103
09/19/00,plan,228
09/19/00,tire,207
09/19/00,mccain,0
09/19/00,carbon,20
09/19/00,speech,28
09/19/00,pressman,0
09/19/00,bush,3
09/19/00,tax,77
09/19/00,cut,199
09/19/00,bill,85
09/19/00,delegate,1
09/19/00,knicks,0
09/19/00,lieberman,0
09/19/00,statue,2
09/19/00,teacher,56
09/19/00,mets,1
09/19/00,cheney,0
09/19/00,clinton,0
09/19/00,school,161
09/19/00,airline,2
09/19/00,oil,58
09/19/00,immigrant,1
09/19/00,drug,82
09/19/00,israel,0
09/19/00,euro,28
09/19/00,stock,33
09/19/00,deng,0
09/19/00,missile,2
09/19/00,lehrer,0
09/19/00,jones,0
09/19/00,company,162
09/19/00,walker,1
09/26/00,debate,49
09/26/00,defense,42
09/26/00,print,29
09/26/00,judge,37
09/26/00,planet,7
09/26/00,game,151
09/26/00,lazio,0
09/26/00,convention,12
09/26/00,china,0
09/26/00,clancy,0
09/26/00,voter,31
09/26/00,cardenas,0
09/26/00,fund,86
09/26/00,party,61
09/26/00,river,24
09/26/00,gore,0
09/26/00,doughnut,0
09/26/00,campaign,106
09/26/00,plan,191
09/26/00,tire,59
09/26/00,mccain,0
09/26/00,carbon,1
09/26/00,speech,19
09/26/00,pressman,0
09/26/00,bush,1
09/26/00,tax,70
09/26/00,cut,199
09/26/00,bill,141
09/26/00,delegate,5
09/26/00,knicks,0
09/26/00,lieberman,0
09/26/00,statue,0
09/26/00,teacher,15
09/26/00,mets,2
09/26/00,cheney,0
09/26/00,clinton,0
09/26/00,school,117
09/26/00,airline,1
09/26/00,oil,138
09/26/00,immigrant,0
09/26/00,drug,127
09/26/00,israel,0
09/26/00,euro,57
09/26/00,stock,83
09/26/00,deng,0
09/26/00,missile,8
09/26/00,lehrer,0
09/26/00,jones,0
09/26/00,company,151
09/26/00,walker,0
09/21/00,debate,54
09/21/00,defense,35
09/21/00,print,59
09/21/00,judge,48
09/21/00,planet,1
09/21/00,game,202
09/21/00,lazio,0
09/21/00,convention,11
09/21/00,china,2
09/21/00,clancy,0
09/21/00,voter,36
09/21/00,cardenas,0
09/21/00,fund,32
09/21/00,party,19
09/21/00,river,11
09/21/00,gore,1
09/21/00,doughnut,3
09/21/00,campaign,107
09/21/00,plan,211
09/21/00,tire,96
09/21/00,mccain,0
09/21/00,carbon,0
09/21/00,speech,27
09/21/00,pressman,0
09/21/00,bush,3
09/21/00,tax,60
09/21/00,cut,196
09/21/00,bill,117
09/21/00,delegate,0
09/21/00,knicks,0
09/21/00,lieberman,0
09/21/00,statue,2
09/21/00,teacher,22
09/21/00,mets,0
09/21/00,cheney,0
09/21/00,clinton,0
09/21/00,school,111
09/21/00,airline,14
09/21/00,oil,108
09/21/00,immigrant,39
09/21/00,drug,51
09/21/00,israel,0
09/21/00,euro,84
09/21/00,stock,76
09/21/00,deng,0
09/21/00,missile,5
09/21/00,lehrer,0
09/21/00,jones,0
09/21/00,company,145
09/21/00,walker,4
09/07/00,debate,133
09/07/00,defense,27
09/07/00,print,24
09/07/00,judge,41
09/07/00,planet,4
09/07/00,game,134
09/07/00,lazio,0
09/07/00,convention,28
09/07/00,china,1
09/07/00,clancy,0
09/07/00,voter,27
09/07/00,cardenas,0
09/07/00,fund,30
09/07/00,party,33
09/07/00,river,7
09/07/00,gore,0
09/07/00,doughnut,1
09/07/00,campaign,96
09/07/00,plan,252
09/07/00,tire,135
09/07/00,mccain,0
09/07/00,carbon,0
09/07/00,speech,37
09/07/00,pressman,0
09/07/00,bush,3
09/07/00,tax,128
09/07/00,cut,219
09/07/00,bill,114
09/07/00,delegate,3
09/07/00,knicks,0
09/07/00,lieberman,0
09/07/00,statue,9
09/07/00,teacher,68
09/07/00,mets,0
09/07/00,cheney,0
09/07/00,clinton,0
09/07/00,school,138
09/07/00,airline,0
09/07/00,oil,95
09/07/00,immigrant,3
09/07/00,drug,77
09/07/00,israel,0
09/07/00,euro,32
09/07/00,stock,38
09/07/00,deng,0
09/07/00,missile,5
09/07/00,lehrer,0
09/07/00,jones,0
09/07/00,company,123
09/07/00,walker,2
09/09/00,debate,108
09/09/00,defense,17
09/09/00,print,5
09/09/00,judge,16
09/09/00,planet,0
09/09/00,game,101
09/09/00,lazio,0
09/09/00,convention,24
09/09/00,china,3
09/09/00,clancy,0
09/09/00,voter,65
09/09/00,cardenas,0
09/09/00,fund,27
09/09/00,party,45
09/09/00,river,10
09/09/00,gore,0
09/09/00,doughnut,0
09/09/00,campaign,140
09/09/00,plan,131
09/09/00,tire,85
09/09/00,mccain,0
09/09/00,carbon,0
09/09/00,speech,20
09/09/00,pressman,0
09/09/00,bush,3
09/09/00,tax,47
09/09/00,cut,162
09/09/00,bill,33
09/09/00,delegate,8
09/09/00,knicks,0
09/09/00,lieberman,0
09/09/00,statue,17
09/09/00,teacher,31
09/09/00,mets,0
09/09/00,cheney,0
09/09/00,clinton,0
09/09/00,school,64
09/09/00,airline,1
09/09/00,oil,34
09/09/00,immigrant,4
09/09/00,drug,62
09/09/00,israel,5
09/09/00,euro,6
09/09/00,stock,46
09/09/00,deng,0
09/09/00,missile,9
09/09/00,lehrer,0
09/09/00,jones,0
09/09/00,company,82
09/09/00,walker,0
09/30/00,debate,81
09/30/00,defense,28
09/30/00,print,11
09/30/00,judge,25
09/30/00,planet,0
09/30/00,game,154
09/30/00,lazio,0
09/30/00,convention,10
09/30/00,china,0
09/30/00,clancy,0
09/30/00,voter,24
09/30/00,cardenas,0
09/30/00,fund,32
09/30/00,party,31
09/30/00,river,11
09/30/00,gore,0
09/30/00,doughnut,0
09/30/00,campaign,126
09/30/00,plan,149
09/30/00,tire,85
09/30/00,mccain,0
09/30/00,carbon,0
09/30/00,speech,16
09/30/00,pressman,0
09/30/00,bush,2
09/30/00,tax,17
09/30/00,cut,105
09/30/00,bill,83
09/30/00,delegate,0
09/30/00,knicks,0
09/30/00,lieberman,0
09/30/00,statue,0
09/30/00,teacher,11
09/30/00,mets,1
09/30/00,cheney,0
09/30/00,clinton,0
09/30/00,school,41
09/30/00,airline,38
09/30/00,oil,91
09/30/00,immigrant,8
09/30/00,drug,59
09/30/00,israel,0
09/30/00,euro,37
09/30/00,stock,41
09/30/00,deng,0
09/30/00,missile,0
09/30/00,lehrer,0
09/30/00,jones,0
09/30/00,company,116
09/30/00,walker,0
09/08/00,debate,85
09/08/00,defense,53
09/08/00,print,22
09/08/00,judge,36
09/08/00,planet,5
09/08/00,game,98
09/08/00,lazio,0
09/08/00,convention,14
09/08/00,china,0
09/08/00,clancy,0
09/08/00,voter,45
09/08/00,cardenas,0
09/08/00,fund,40
09/08/00,party,74
09/08/00,river,25
09/08/00,gore,0
09/08/00,doughnut,0
09/08/00,campaign,155
09/08/00,plan,183
09/08/00,tire,155
09/08/00,mccain,0
09/08/00,carbon,1
09/08/00,speech,29
09/08/00,pressman,0
09/08/00,bush,2
09/08/00,tax,82
09/08/00,cut,193
09/08/00,bill,127
09/08/00,delegate,5
09/08/00,knicks,0
09/08/00,lieberman,0
09/08/00,statue,0
09/08/00,teacher,66
09/08/00,mets,0
09/08/00,cheney,0
09/08/00,clinton,0
09/08/00,school,197
09/08/00,airline,6
09/08/00,oil,77
09/08/00,immigrant,5
09/08/00,drug,100
09/08/00,israel,0
09/08/00,euro,22
09/08/00,stock,32
09/08/00,deng,0
09/08/00,missile,2
09/08/00,lehrer,0
09/08/00,jones,0
09/08/00,company,132
09/08/00,walker,0
09/01/00,debate,22
09/01/00,defense,38
09/01/00,print,20
09/01/00,judge,13
09/01/00,planet,1
09/01/00,game,103
09/01/00,lazio,0
09/01/00,convention,14
09/01/00,china,2
09/01/00,clancy,0
09/01/00,voter,26
09/01/00,cardenas,0
09/01/00,fund,68
09/01/00,party,36
09/01/00,river,15
09/01/00,gore,2
09/01/00,doughnut,0
09/01/00,campaign,87
09/01/00,plan,146
09/01/00,tire,130
09/01/00,mccain,0
09/01/00,carbon,1
09/01/00,speech,20
09/01/00,pressman,0
09/01/00,bush,0
09/01/00,tax,98
09/01/00,cut,256
09/01/00,bill,121
09/01/00,delegate,3
09/01/00,knicks,0
09/01/00,lieberman,0
09/01/00,statue,10
09/01/00,teacher,69
09/01/00,mets,1
09/01/00,cheney,0
09/01/00,clinton,0
09/01/00,school,122
09/01/00,airline,0
09/01/00,oil,34
09/01/00,immigrant,1
09/01/00,drug,79
09/01/00,israel,0
09/01/00,euro,28
09/01/00,stock,78
09/01/00,deng,0
09/01/00,missile,16
09/01/00,lehrer,0
09/01/00,jones,0
09/01/00,company,122
09/01/00,walker,1
09/06/00,debate,59
09/06/00,defense,41
09/06/00,print,21
09/06/00,judge,23
09/06/00,planet,8
09/06/00,game,113
09/06/00,lazio,0
09/06/00,convention,3
09/06/00,china,0
09/06/00,clancy,0
09/06/00,voter,19
09/06/00,cardenas,0
09/06/00,fund,35
09/06/00,party,34
09/06/00,river,22
09/06/00,gore,0
09/06/00,doughnut,2
09/06/00,campaign,102
09/06/00,plan,214
09/06/00,tire,82
09/06/00,mccain,0
09/06/00,carbon,1
09/06/00,speech,16
09/06/00,pressman,0
09/06/00,bush,2
09/06/00,tax,69
09/06/00,cut,184
09/06/00,bill,111
09/06/00,delegate,2
09/06/00,knicks,0
09/06/00,lieberman,0
09/06/00,statue,1
09/06/00,teacher,62
09/06/00,mets,0
09/06/00,cheney,0
09/06/00,clinton,0
09/06/00,school,118
09/06/00,airline,11
09/06/00,oil,66
09/06/00,immigrant,10
09/06/00,drug,125
09/06/00,israel,0
09/06/00,euro,22
09/06/00,stock,34
09/06/00,deng,0
09/06/00,missile,35
09/06/00,lehrer,0
09/06/00,jones,0
09/06/00,company,155
09/06/00,walker,0
09/24/00,debate,85
09/24/00,defense,86
09/24/00,print,86
09/24/00,judge,68
09/24/00,planet,10
09/24/00,game,319
09/24/00,lazio,0
09/24/00,convention,30
09/24/00,china,12
09/24/00,clancy,0
09/24/00,voter,56
09/24/00,cardenas,0
09/24/00,fund,147
09/24/00,party,86
09/24/00,river,149
09/24/00,gore,2
09/24/00,doughnut,0
09/24/00,campaign,203
09/24/00,plan,503
09/24/00,tire,346
09/24/00,mccain,0
09/24/00,carbon,8
09/24/00,speech,36
09/24/00,pressman,0
09/24/00,bush,7
09/24/00,tax,140
09/24/00,cut,499
09/24/00,bill,169
09/24/00,delegate,7
09/24/00,knicks,0
09/24/00,lieberman,0
09/24/00,statue,5
09/24/00,teacher,99
09/24/00,mets,4
09/24/00,cheney,0
09/24/00,clinton,0
09/24/00,school,413
09/24/00,airline,37
09/24/00,oil,275
09/24/00,immigrant,46
09/24/00,drug,55
09/24/00,israel,0
09/24/00,euro,83
09/24/00,stock,151
09/24/00,deng,1
09/24/00,missile,5
09/24/00,lehrer,0
09/24/00,jones,0
09/24/00,company,270
09/24/00,walker,4
09/23/00,debate,25
09/23/00,defense,11
09/23/00,print,32
09/23/00,judge,31
09/23/00,planet,0
09/23/00,game,123
09/23/00,lazio,0
09/23/00,convention,9
09/23/00,china,0
09/23/00,clancy,0
09/23/00,voter,27
09/23/00,cardenas,0
09/23/00,fund,71
09/23/00,party,17
09/23/00,river,12
09/23/00,gore,0
09/23/00,doughnut,0
09/23/00,campaign,142
09/23/00,plan,119
09/23/00,tire,126
09/23/00,mccain,0
09/23/00,carbon,0
09/23/00,speech,14
09/23/00,pressman,0
09/23/00,bush,0
09/23/00,tax,28
09/23/00,cut,148
09/23/00,bill,83
09/23/00,delegate,4
09/23/00,knicks,0
09/23/00,lieberman,0
09/23/00,statue,0
09/23/00,teacher,17
09/23/00,mets,1
09/23/00,cheney,0
09/23/00,clinton,0
09/23/00,school,73
09/23/00,airline,23
09/23/00,oil,142
09/23/00,immigrant,13
09/23/00,drug,34
09/23/00,israel,0
09/23/00,euro,85
09/23/00,stock,44
09/23/00,deng,0
09/23/00,missile,2
09/23/00,lehrer,0
09/23/00,jones,0
09/23/00,company,96
09/23/00,walker,0
09/15/00,debate,113
09/15/00,defense,39
09/15/00,print,35
09/15/00,judge,52
09/15/00,planet,5
09/15/00,game,114
09/15/00,lazio,0
09/15/00,convention,11
09/15/00,china,0
09/15/00,clancy,0
09/15/00,voter,24
09/15/00,cardenas,0
09/15/00,fund,67
09/15/00,party,35
09/15/00,river,25
09/15/00,gore,1
09/15/00,doughnut,2
09/15/00,campaign,205
09/15/00,plan,200
09/15/00,tire,160
09/15/00,mccain,0
09/15/00,carbon,0
09/15/00,speech,15
09/15/00,pressman,0
09/15/00,bush,7
09/15/00,tax,73
09/15/00,cut,183
09/15/00,bill,149
09/15/00,delegate,2
09/15/00,knicks,0
09/15/00,lieberman,0
09/15/00,statue,7
09/15/00,teacher,106
09/15/00,mets,0
09/15/00,cheney,0
09/15/00,clinton,0
09/15/00,school,181
09/15/00,airline,5
09/15/00,oil,67
09/15/00,immigrant,1
09/15/00,drug,31
09/15/00,israel,0
09/15/00,euro,67
09/15/00,stock,42
09/15/00,deng,2
09/15/00,missile,2
09/15/00,lehrer,0
09/15/00,jones,0
09/15/00,company,161
09/15/00,walker,1
09/12/00,debate,37
09/12/00,defense,51
09/12/00,print,18
09/12/00,judge,46
09/12/00,planet,0
09/12/00,game,125
09/12/00,lazio,0
09/12/00,convention,9
09/12/00,china,2
09/12/00,clancy,0
09/12/00,voter,41
09/12/00,cardenas,0
09/12/00,fund,25
09/12/00,party,40
09/12/00,river,32
09/12/00,gore,1
09/12/00,doughnut,0
09/12/00,campaign,75
09/12/00,plan,217
09/12/00,tire,112
09/12/00,mccain,0
09/12/00,carbon,16
09/12/00,speech,18
09/12/00,pressman,0
09/12/00,bush,6
09/12/00,tax,30
09/12/00,cut,213
09/12/00,bill,127
09/12/00,delegate,1
09/12/00,knicks,0
09/12/00,lieberman,0
09/12/00,statue,3
09/12/00,teacher,40
09/12/00,mets,1
09/12/00,cheney,0
09/12/00,clinton,0
09/12/00,school,92
09/12/00,airline,0
09/12/00,oil,84
09/12/00,immigrant,0
09/12/00,drug,96
09/12/00,israel,2
09/12/00,euro,0
09/12/00,stock,42
09/12/00,deng,0
09/12/00,missile,2
09/12/00,lehrer,0
09/12/00,jones,0
09/12/00,company,127
09/12/00,walker,0
09/13/00,debate,12
09/13/00,defense,35
09/13/00,print,12
09/13/00,judge,28
09/13/00,planet,0
09/13/00,game,98
09/13/00,lazio,0
09/13/00,convention,26
09/13/00,china,12
09/13/00,clancy,0
09/13/00,voter,48
09/13/00,cardenas,0
09/13/00,fund,37
09/13/00,party,50
09/13/00,river,27
09/13/00,gore,0
09/13/00,doughnut,0
09/13/00,campaign,137
09/13/00,plan,144
09/13/00,tire,108
09/13/00,mccain,0
09/13/00,carbon,0
09/13/00,speech,13
09/13/00,pressman,0
09/13/00,bush,2
09/13/00,tax,137
09/13/00,cut,242
09/13/00,bill,166
09/13/00,delegate,5
09/13/00,knicks,0
09/13/00,lieberman,0
09/13/00,statue,1
09/13/00,teacher,49
09/13/00,mets,1
09/13/00,cheney,0
09/13/00,clinton,0
09/13/00,school,115
09/13/00,airline,27
09/13/00,oil,137
09/13/00,immigrant,4
09/13/00,drug,49
09/13/00,israel,0
09/13/00,euro,14
09/13/00,stock,60
09/13/00,deng,0
09/13/00,missile,8
09/13/00,lehrer,0
09/13/00,jones,0
09/13/00,company,158
09/13/00,walker,1
09/14/00,debate,83
09/14/00,defense,39
09/14/00,print,20
09/14/00,judge,24
09/14/00,planet,0
09/14/00,game,114
09/14/00,lazio,0
09/14/00,convention,13
09/14/00,china,0
09/14/00,clancy,0
09/14/00,voter,31
09/14/00,cardenas,0
09/14/00,fund,82
09/14/00,party,33
09/14/00,river,37
09/14/00,gore,0
09/14/00,doughnut,0
09/14/00,campaign,151
09/14/00,plan,207
09/14/00,tire,71
09/14/00,mccain,0
09/14/00,carbon,13
09/14/00,speech,16
09/14/00,pressman,0
09/14/00,bush,2
09/14/00,tax,171
09/14/00,cut,331
09/14/00,bill,165
09/14/00,delegate,1
09/14/00,knicks,0
09/14/00,lieberman,0
09/14/00,statue,1
09/14/00,teacher,29
09/14/00,mets,1
09/14/00,cheney,0
09/14/00,clinton,0
09/14/00,school,144
09/14/00,airline,11
09/14/00,oil,39
09/14/00,immigrant,7
09/14/00,drug,31
09/14/00,israel,0
09/14/00,euro,6
09/14/00,stock,52
09/14/00,deng,0
09/14/00,missile,5
09/14/00,lehrer,0
09/14/00,jones,0
09/14/00,company,153
09/14/00,walker,0
09/22/00,debate,45
09/22/00,defense,46
09/22/00,print,40
09/22/00,judge,19
09/22/00,planet,1
09/22/00,game,162
09/22/00,lazio,0
09/22/00,convention,16
09/22/00,china,0
09/22/00,clancy,0
09/22/00,voter,28
09/22/00,cardenas,0
09/22/00,fund,44
09/22/00,party,53
09/22/00,river,14
09/22/00,gore,0
09/22/00,doughnut,1
09/22/00,campaign,129
09/22/00,plan,213
09/22/00,tire,177
09/22/00,mccain,0
09/22/00,carbon,21
09/22/00,speech,10
09/22/00,pressman,0
09/22/00,bush,5
09/22/00,tax,49
09/22/00,cut,238
09/22/00,bill,102
09/22/00,delegate,4
09/22/00,knicks,0
09/22/00,lieberman,0
09/22/00,statue,3
09/22/00,teacher,31
09/22/00,mets,0
09/22/00,cheney,0
09/22/00,clinton,0
09/22/00,school,82
09/22/00,airline,33
09/22/00,oil,193
09/22/00,immigrant,15
09/22/00,drug,30
09/22/00,israel,0
09/22/00,euro,31
09/22/00,stock,97
09/22/00,deng,0
09/22/00,missile,16
09/22/00,lehrer,0
09/22/00,jones,0
09/22/00,company,170
09/22/00,walker,1
09/25/00,debate,31
09/25/00,defense,30
09/25/00,print,18
09/25/00,judge,12
09/25/00,planet,0
09/25/00,game,193
09/25/00,lazio,0
09/25/00,convention,10
09/25/00,china,0
09/25/00,clancy,0
09/25/00,voter,42
09/25/00,cardenas,0
09/25/00,fund,70
09/25/00,party,73
09/25/00,river,16
09/25/00,gore,0
09/25/00,doughnut,0
09/25/00,campaign,140
09/25/00,plan,105
09/25/00,tire,55
09/25/00,mccain,0
09/25/00,carbon,0
09/25/00,speech,7
09/25/00,pressman,0
09/25/00,bush,4
09/25/00,tax,58
09/25/00,cut,146
09/25/00,bill,78
09/25/00,delegate,5
09/25/00,knicks,0
09/25/00,lieberman,0
09/25/00,statue,0
09/25/00,teacher,6
09/25/00,mets,0
09/25/00,cheney,0
09/25/00,clinton,0
09/25/00,school,24
09/25/00,airline,2
09/25/00,oil,97
09/25/00,immigrant,5
09/25/00,drug,33
09/25/00,israel,0
09/25/00,euro,24
09/25/00,stock,48
09/25/00,deng,0
09/25/00,missile,1
09/25/00,lehrer,0
09/25/00,jones,0
09/25/00,company,145
09/25/00,walker,0
08/03/00,debate,23
08/03/00,defense,40
08/03/00,print,16
08/03/00,judge,14
08/03/00,planet,3
08/03/00,game,159
08/03/00,lazio,0
08/03/00,convention,137
08/03/00,china,0
08/03/00,clancy,0
08/03/00,voter,22
08/03/00,cardenas,0
08/03/00,fund,52
08/03/00,party,99
08/03/00,river,20
08/03/00,gore,0
08/03/00,doughnut,0
08/03/00,campaign,88
08/03/00,plan,192
08/03/00,tire,71
08/03/00,mccain,0
08/03/00,carbon,0
08/03/00,speech,67
08/03/00,pressman,0
08/03/00,bush,4
08/03/00,tax,56
08/03/00,cut,218
08/03/00,bill,104
08/03/00,delegate,41
08/03/00,knicks,0
08/03/00,lieberman,0
08/03/00,statue,2
08/03/00,teacher,10
08/03/00,mets,1
08/03/00,cheney,0
08/03/00,clinton,0
08/03/00,school,61
08/03/00,airline,4
08/03/00,oil,44
08/03/00,immigrant,4
08/03/00,drug,32
08/03/00,israel,1
08/03/00,euro,5
08/03/00,stock,57
08/03/00,deng,0
08/03/00,missile,5
08/03/00,lehrer,0
08/03/00,jones,0
08/03/00,company,169
